./solvers/juniper/JuniperLib/nuclear49b.stdout:DATA, nuclear49b.jl,5743,2450,0,6234, Min, NaN,-1.18437162215867, UserLimit,3609.76604318619
./solvers/juniper/JuniperLib/nuclearva.stdout:DATA, nuclearva.jl,352,168,0,318, Min,-1.013690006439,-1.013690006439, Optimal,10.6571660041809
./solvers/juniper/JuniperLib/nuclearvb.stdout:DATA, nuclearvb.jl,352,168,0,318, Min,-1.03012922239515,-1.03012922239515, Optimal,20.8294811248779
./solvers/juniper/JuniperLib/nuclearvc.stdout:DATA, nuclearvc.jl,352,168,0,318, Min,-1.00062788513752,-1.00062788513752, Optimal,9.68366312980652
./solvers/juniper/JuniperLib/nuclearvd.stdout:DATA, nuclearvd.jl,352,168,0,318, Min,-1.03993936702341,-1.03993936702341, Optimal,11.8565330505371
./solvers/juniper/JuniperLib/nuclearve.stdout:DATA, nuclearve.jl,352,168,0,318, Min,-1.03701775227205,-1.03701775227205, Optimal,18.6033780574799
./solvers/juniper/JuniperLib/nuclearvf.stdout:DATA, nuclearvf.jl,352,168,0,318, Min,-1.02189821147464,-1.02189821147464, Optimal,42.3534550666809
./solvers/juniper/JuniperLib/nvs05.stdout:DATA, nvs05.jl,9,0,2,10, Min, NaN, NaN, UserLimit,7.6353189945221
./solvers/juniper/JuniperLib/nvs22.stdout:DATA, nvs22.jl,9,0,4,10, Min, NaN, NaN, UserLimit,8.0783109664917
./solvers/juniper/JuniperLib/nvs23.stdout:DATA, nvs23.jl,10,0,9,10, Min,-1125.20000085363,-1125.25477127638, Optimal,2.6599268913269
./solvers/juniper/JuniperLib/nvs24.stdout:DATA, nvs24.jl,11,0,10,11, Min,-1033.20000058764,-1033.28643448796, Optimal,2.81831812858582
./solvers/juniper/JuniperLib/o7_2.stdout:DATA, o7_2.jl,115,42,0,212, Min, NaN,61.5378441550334, UserLimit,3600.04414391518
./solvers/juniper/JuniperLib/o7_ar2_1.stdout:DATA, o7_ar2_1.jl,113,0,42,270, Min, NaN,102.88406958411, UserLimit,3600.04432892799
./solvers/juniper/JuniperLib/o7_ar25_1.stdout:DATA, o7_ar25_1.jl,113,0,42,270, Min, NaN,98.9058747060958, UserLimit,3600.02013492584
./solvers/juniper/JuniperLib/o7_ar3_1.stdout:DATA, o7_ar3_1.jl,113,0,42,270, Min, NaN,92.0293516144052, UserLimit,3600.0337498188
./solvers/juniper/JuniperLib/o7_ar4_1.stdout:DATA, o7_ar4_1.jl,113,0,42,270, Min, NaN,85.1857196518877, UserLimit,3600.10583901405
./solvers/juniper/JuniperLib/o7_ar5_1.stdout:DATA, o7_ar5_1.jl,113,0,42,270, Min, NaN,83.5065047416592, UserLimit,3600.02509188652
./solvers/juniper/JuniperLib/o7.stdout:DATA, o7.jl,115,42,0,212, Min, NaN,64.6365833688226, UserLimit,3600.04901194572
./solvers/juniper/JuniperLib/o8_ar4_1.stdout:DATA, o8_ar4_1.jl,145,0,56,348, Min, NaN,136.169484068208, UserLimit,3600.02199101448
./solvers/juniper/JuniperLib/o9_ar4_1.stdout:DATA, o9_ar4_1.jl,181,0,72,436, Min, NaN,119.650288983625, UserLimit,3600.0655169487
./solvers/juniper/JuniperLib/oil.stdout:DATA, oil.jl,1536,19,0,1547, Min,0, NaN, Infeasible,8.72276091575623
./solvers/juniper/JuniperLib/oil2.stdout:DATA, oil2.jl,937,2,0,927, Min,-0.733260012974735,-0.733260012974735, Optimal,4.93399095535278
./solvers/juniper/JuniperLib/ortez.stdout:DATA, ortez.jl,88,18,0,75, Min,-9532.03928840895,-9532.03928840895, Optimal,3.11522507667541
./solvers/juniper/JuniperLib/parallel.stdout:DATA, parallel.jl,206,25,0,116, Min,924.29148823554,924.29148823554, Optimal,3.80693793296814
./solvers/juniper/JuniperLib/pooling_epa1.stdout:DATA, pooling_epa1.jl,215,30,0,341, Min,0, NaN, Infeasible,20.5755410194397
./solvers/juniper/JuniperLib/pooling_epa2.stdout:DATA, pooling_epa2.jl,332,45,0,525, Min,-4567.35582410495,-4567.35582410495, Optimal,55.1541790962219
./solvers/juniper/JuniperLib/pooling_epa3.stdout:DATA, pooling_epa3.jl,1105,150,0,1718, Min, NaN,-14997.8067963901, UserLimit,3617.31780910492
./solvers/juniper/JuniperLib/portfol_buyin.stdout:DATA, portfol_buyin.jl,18,8,0,20, Min,0.029423791212578,0.029423791212578, Optimal,1.19315719604492
./solvers/juniper/JuniperLib/portfol_card.stdout:DATA, portfol_card.jl,18,8,0,21, Min,0.032217654771344,0.032217654771344, Optimal,1.15729904174805
./solvers/juniper/JuniperLib/portfol_classical050_1.stdout:DATA, portfol_classical050_1.jl,151,50,0,104, Min,-0.094760128354608,-0.094764126124006, Optimal,17.4093909263611
./solvers/juniper/JuniperLib/portfol_classical200_2.stdout:DATA, portfol_classical200_2.jl,601,200,0,404, Min,-0.103257492883007,-0.120151246110265, UserLimit,3600.77074885368
./solvers/juniper/JuniperLib/portfol_robust050_34.stdout:DATA, portfol_robust050_34.jl,204,51,0,157, Min,-0.072075627648427,-0.072075627648427, Optimal,3.04373598098755
./solvers/juniper/JuniperLib/portfol_robust100_09.stdout:DATA, portfol_robust100_09.jl,404,101,0,307, Min,-0.105004728653489,-0.105004728653489, Optimal,80.8401260375977
./solvers/juniper/JuniperLib/portfol_robust200_03.stdout:DATA, portfol_robust200_03.jl,804,201,0,607, Min, NaN,-0.134191717250438, UserLimit,3600.54554605484
./solvers/juniper/JuniperLib/portfol_roundlot.stdout:DATA, portfol_roundlot.jl,18,0,8,12, Min,0, NaN, Infeasible,0.886928081512451
./solvers/juniper/JuniperLib/portfol_shortfall050_68.stdout:DATA, portfol_shortfall050_68.jl,205,51,0,158, Min,-1.09720374793472,-1.09730508064017, Optimal,9.97769904136658
./solvers/juniper/JuniperLib/portfol_shortfall100_04.stdout:DATA, portfol_shortfall100_04.jl,405,101,0,308, Min,-1.11787898030224,-1.12056517206536, UserLimit,3600.47926092148
./solvers/juniper/JuniperLib/portfol_shortfall200_05.stdout:DATA, portfol_shortfall200_05.jl,805,201,0,608, Min,-1.12285799023345,-1.14348428132864, UserLimit,3601.75935602188
./solvers/juniper/JuniperLib/primary.stdout:DATA, primary.jl,82,8,52,164, Min, NaN, NaN, UserLimit,26.0687999725342
./solvers/juniper/JuniperLib/procurement1large.stdout:DATA, procurement1large.jl,7177,400,0,6055, Max, NaN,3868.3580316674, UserLimit,3600.55869102478
./solvers/juniper/JuniperLib/procurement1mot.stdout:DATA, procurement1mot.jl,785,60,0,750, Max,291.541661622839,291.541661622839, Optimal,1669.428191185
./solvers/juniper/JuniperLib/procurement2mot.stdout:DATA, procurement2mot.jl,797,60,0,762, Max,212.070754189343,212.081985388292, Optimal,1100.78566503525
./solvers/juniper/JuniperLib/product.stdout:DATA, product.jl,1554,107,0,1926, Min,-2141.81599353617,-2146.22131932517, UserLimit,3600.65365290642
./solvers/juniper/JuniperLib/product2.stdout:DATA, product2.jl,2843,128,0,3126, Min, NaN,-2108.95615692844, UserLimit,3601.69174599647
./solvers/juniper/JuniperLib/pump.stdout:DATA, pump.jl,25,3,6,35, Min,128893.740771948,128893.740771948, Optimal,9.31580591201782
./solvers/juniper/JuniperLib/qap.stdout:DATA, qap.jl,226,225,0,31, Min,391667.978825457,391667.978825457, Optimal,1427.33400797844
./solvers/juniper/JuniperLib/qapw.stdout:DATA, qapw.jl,451,225,0,256, Min,391539.978561274,391539.978561274, Optimal,568.840412139893
./solvers/juniper/JuniperLib/ravem.stdout:DATA, ravem.jl,113,54,0,187, Min,269590.209825447,269590.209825447, Optimal,11.3339378833771
./solvers/juniper/JuniperLib/ravempb.stdout:DATA, ravempb.jl,113,54,0,187, Min,269590.209825447,269590.209825447, Optimal,11.1896710395813
./solvers/juniper/JuniperLib/risk2b.stdout:DATA, risk2b.jl,464,14,0,581, Min, NaN, NaN, UserLimit,41.3168711662293
./solvers/juniper/JuniperLib/risk2bpb.stdout:DATA, risk2bpb.jl,464,14,0,581, Min,-56.8208733222155,-56.8208733222155, Optimal,8.53636693954468
./solvers/juniper/JuniperLib/routingdelay_bigm.stdout:DATA, routingdelay_bigm.jl,1124,396,0,2978, Min,146.625568952806,146.625568952791, Optimal,165.977220058441
./solvers/juniper/JuniperLib/routingdelay_proj.stdout:DATA, routingdelay_proj.jl,1124,396,0,2978, Min,146.625568999933,146.625568999933, Optimal,182.217459917069
./solvers/juniper/JuniperLib/RSyn0805H.stdout:DATA, RSyn0805H.jl,309,37,0,430, Max,1296.12071267001,1296.12071267001, Optimal,4.97664594650269
./solvers/juniper/JuniperLib/RSyn0805M.stdout:DATA, RSyn0805M.jl,171,69,0,287, Max,1296.1206254543,1296.1206254543, Optimal,377.963950872421
./solvers/juniper/JuniperLib/RSyn0805M02H.stdout:DATA, RSyn0805M02H.jl,701,148,0,1046, Max,2238.39696699769,2238.39696699769, Optimal,39.2545990943909
./solvers/juniper/JuniperLib/RSyn0805M02M.stdout:DATA, RSyn0805M02M.jl,361,148,0,770, Max,2084.32905902409,2529.95663031814, UserLimit,3600.29909706116
./solvers/juniper/JuniperLib/RSyn0805M03H.stdout:DATA, RSyn0805M03H.jl,1051,222,0,1699, Max,3068.83402018327,3068.93347275701, Optimal,37.8141939640045
./solvers/juniper/JuniperLib/RSyn0805M03M.stdout:DATA, RSyn0805M03M.jl,541,222,0,1285, Max, NaN,3752.08017165095, UserLimit,3600.17129182816
./solvers/juniper/JuniperLib/RSyn0805M04H.stdout:DATA, RSyn0805M04H.jl,1401,296,0,2439, Max,7174.22244130655,7174.28318997563, Optimal,48.3878509998322
./solvers/juniper/JuniperLib/RSyn0805M04M.stdout:DATA, RSyn0805M04M.jl,721,296,0,1887, Max, NaN,8372.99046684374, UserLimit,3600.31076788902
./solvers/juniper/JuniperLib/RSyn0810H.stdout:DATA, RSyn0810H.jl,344,42,0,484, Max,1721.44781965652,1721.44781965652, Optimal,6.55642986297607
./solvers/juniper/JuniperLib/RSyn0810M.stdout:DATA, RSyn0810M.jl,186,74,0,313, Max,1721.44776657389,1721.44776657468, Optimal,1450.37424492836
./solvers/juniper/JuniperLib/RSyn0810M02H.stdout:DATA, RSyn0810M02H.jl,791,168,0,1189, Max,1741.38774706107,1741.4071455252, Optimal,47.5922420024872
./solvers/juniper/JuniperLib/RSyn0810M02M.stdout:DATA, RSyn0810M02M.jl,411,168,0,867, Max, NaN,3150.35558922881, UserLimit,3600.06874990463
./solvers/juniper/JuniperLib/RSyn0810M03H.stdout:DATA, RSyn0810M03H.jl,1186,252,0,1936, Max,2722.44947747252,2722.71059659648, Optimal,331.026034116745
./solvers/juniper/JuniperLib/RSyn0810M03M.stdout:DATA, RSyn0810M03M.jl,616,252,0,1453, Max, NaN,4528.18220121137, UserLimit,3600.31567811966
./solvers/juniper/JuniperLib/RSyn0810M04H.stdout:DATA, RSyn0810M04H.jl,1581,336,0,2785, Max,6581.93729468724,6582.55958880415, Optimal,86.9846670627594
./solvers/juniper/JuniperLib/RSyn0810M04M.stdout:DATA, RSyn0810M04M.jl,821,336,0,2141, Max, NaN,9573.17315216666, UserLimit,3600.09568095207
./solvers/juniper/JuniperLib/RSyn0815H.stdout:DATA, RSyn0815H.jl,388,47,0,553, Max,1269.92577054634,1269.92577054634, Optimal,9.75374817848206
./solvers/juniper/JuniperLib/RSyn0815M.stdout:DATA, RSyn0815M.jl,206,79,0,348, Max,1269.92568721821,1269.92568722071, Optimal,1754.34979104996
./solvers/juniper/JuniperLib/RSyn0815M02H.stdout:DATA, RSyn0815M02H.jl,899,188,0,1362, Max,1774.39866404432,1774.39866404432, Optimal,45.9762949943543
./solvers/juniper/JuniperLib/RSyn0815M02M.stdout:DATA, RSyn0815M02M.jl,471,188,0,982, Max, NaN,2851.76718413985, UserLimit,3600.26422286034
./solvers/juniper/JuniperLib/RSyn0815M03H.stdout:DATA, RSyn0815M03H.jl,1348,282,0,2218, Max,2827.92766756241,2827.92766756241, Optimal,304.803063869476
./solvers/juniper/JuniperLib/RSyn0815M03M.stdout:DATA, RSyn0815M03M.jl,706,282,0,1648, Max, NaN,4861.16658287283, UserLimit,3600.24486088753
./solvers/juniper/JuniperLib/RSyn0815M04H.stdout:DATA, RSyn0815M04H.jl,1797,376,0,3191, Max,3410.85661753041,3411.04255981831, Optimal,80.3200030326843
./solvers/juniper/JuniperLib/RSyn0815M04M.stdout:DATA, RSyn0815M04M.jl,941,376,0,2431, Max, NaN,6478.80421818476, UserLimit,3600.58898591995
./solvers/juniper/JuniperLib/RSyn0820H.stdout:DATA, RSyn0820H.jl,418,52,0,605, Max,1150.30119067275,1150.30119067275, Optimal,18.9925100803375
./solvers/juniper/JuniperLib/RSyn0820M.stdout:DATA, RSyn0820M.jl,216,84,0,372, Max, NaN,1370.9619212104, UserLimit,3600.05930089951
./solvers/juniper/JuniperLib/RSyn0820M02H.stdout:DATA, RSyn0820M02H.jl,979,208,0,1501, Max,1092.09187212737,1092.14866640063, Optimal,73.6993088722229
./solvers/juniper/JuniperLib/RSyn0820M02M.stdout:DATA, RSyn0820M02M.jl,511,208,0,1075, Max, NaN,3352.39882333422, UserLimit,3600.20399403572
./solvers/juniper/JuniperLib/RSyn0820M03H.stdout:DATA, RSyn0820M03H.jl,1468,312,0,2449, Max,2028.81318783955,2028.81318783955, Optimal,272.207891941071
./solvers/juniper/JuniperLib/RSyn0820M03M.stdout:DATA, RSyn0820M03M.jl,766,312,0,1810, Max, NaN,5154.03851906376, UserLimit,3600.11501312256
./solvers/juniper/JuniperLib/RSyn0820M04H.stdout:DATA, RSyn0820M04H.jl,1957,416,0,3529, Max,2450.76689309542,2450.95773297287, Optimal,169.224140882492
./solvers/juniper/JuniperLib/RSyn0820M04M.stdout:DATA, RSyn0820M04M.jl,1021,416,0,2677, Max, NaN,7385.73575349709, UserLimit,3600.70499014854
./solvers/juniper/JuniperLib/RSyn0830H.stdout:DATA, RSyn0830H.jl,495,62,0,717, Max,510.07213085204,510.07213085204, Optimal,11.303347826004
./solvers/juniper/JuniperLib/RSyn0830M.stdout:DATA, RSyn0830M.jl,251,94,0,426, Max, NaN,763.282184856724, UserLimit,3600.05363893509
./solvers/juniper/JuniperLib/RSyn0830M02H.stdout:DATA, RSyn0830M02H.jl,1173,248,0,1795, Max,730.507488714779,730.507488714779, Optimal,51.8001239299774
./solvers/juniper/JuniperLib/RSyn0830M02M.stdout:DATA, RSyn0830M02M.jl,621,248,0,1273, Max, NaN,2837.38459098706, UserLimit,3600.13475084305
./solvers/juniper/JuniperLib/RSyn0830M03H.stdout:DATA, RSyn0830M03H.jl,1759,372,0,2935, Max,1543.05979579191,1543.16757224462, Optimal,330.873995065689
./solvers/juniper/JuniperLib/RSyn0830M03M.stdout:DATA, RSyn0830M03M.jl,931,372,0,2152, Max, NaN,5492.00062065703, UserLimit,3600.29652094841
./solvers/juniper/JuniperLib/RSyn0830M04H.stdout:DATA, RSyn0830M04H.jl,2345,496,0,4237, Max,2529.07399860763,2529.3218055915, Optimal,1346.35217308998
./solvers/juniper/JuniperLib/RSyn0830M04M.stdout:DATA, RSyn0830M04M.jl,1241,496,0,3193, Max, NaN,9453.93230358968, UserLimit,3600.19458889961
./solvers/juniper/JuniperLib/RSyn0840H.stdout:DATA, RSyn0840H.jl,569,72,0,838, Max,325.554601355383,325.554601355383, Optimal,6.40759801864624
./solvers/juniper/JuniperLib/RSyn0840M.stdout:DATA, RSyn0840M.jl,281,104,0,485, Max, NaN,949.68747405575, UserLimit,3600.05711102486
./solvers/juniper/JuniperLib/RSyn0840M02H.stdout:DATA, RSyn0840M02H.jl,1361,288,0,2107, Max,734.983856415433,734.983856415433, Optimal,56.0226349830627
./solvers/juniper/JuniperLib/RSyn0840M02M.stdout:DATA, RSyn0840M02M.jl,721,288,0,1481, Max, NaN,4019.30463774656, UserLimit,3600.1533229351
./solvers/juniper/JuniperLib/RSyn0840M03H.stdout:DATA, RSyn0840M03H.jl,2041,432,0,3448, Max,2742.64606233431,2742.65350040568, Optimal,168.733463048935
./solvers/juniper/JuniperLib/RSyn0840M03M.stdout:DATA, RSyn0840M03M.jl,1081,432,0,2509, Max, NaN,7528.78430748252, UserLimit,3600.05851578712
./solvers/juniper/JuniperLib/RSyn0840M04H.stdout:DATA, RSyn0840M04H.jl,2721,576,0,4981, Max,2564.50023326139,2564.75183777297, Optimal,1126.43111109734
./solvers/juniper/JuniperLib/RSyn0840M04M.stdout:DATA, RSyn0840M04M.jl,1441,576,0,3729, Max, NaN,11042.7247539401, UserLimit,3600.48888015747
./solvers/juniper/JuniperLib/saa_2.stdout:DATA, saa_2.jl,4408,400,0,6206, Min, NaN,11.8848431319136, UserLimit,3607.41168093681
./solvers/juniper/JuniperLib/sep1.stdout:DATA, sep1.jl,30,2,0,32, Min,-510.080985701675,-510.080985701675, Optimal,0.951042890548706
./solvers/juniper/JuniperLib/sepasequ_complex.stdout:DATA, sepasequ_complex.jl,498,50,0,1311, Min,328.284115229186,222.950918776033, UserLimit,3601.69406485558
./solvers/juniper/JuniperLib/sepasequ_convent.stdout:DATA, sepasequ_convent.jl,642,20,0,1129, Min,0, NaN, Infeasible,82.6257939338684
./solvers/juniper/JuniperLib/sfacloc1_2_80.stdout:DATA, sfacloc1_2_80.jl,232,62,0,2089, Min,12.7520532573538,12.7520532573538, Optimal,17.1179859638214
./solvers/juniper/JuniperLib/sfacloc1_2_90.stdout:DATA, sfacloc1_2_90.jl,200,30,0,349, Min,17.8915425586368,17.8915425586368, Optimal,2.45968103408813
./solvers/juniper/JuniperLib/sfacloc1_2_95.stdout:DATA, sfacloc1_2_95.jl,172,9,0,209, Min,18.85007001384,18.85007001384, Optimal,1.44648098945618
./solvers/juniper/JuniperLib/sfacloc1_3_80.stdout:DATA, sfacloc1_3_80.jl,294,62,0,2162, Min,8.60868472401267,8.60868472401267, Optimal,20.0524008274078
./solvers/juniper/JuniperLib/sfacloc1_3_90.stdout:DATA, sfacloc1_3_90.jl,262,30,0,422, Min,11.6219764895602,11.6219764895602, Optimal,3.49133396148682
./solvers/juniper/JuniperLib/sfacloc1_3_95.stdout:DATA, sfacloc1_3_95.jl,234,9,0,282, Min,12.4567192031088,12.4567192031088, Optimal,1.39941000938416
./solvers/juniper/JuniperLib/sfacloc1_4_80.stdout:DATA, sfacloc1_4_80.jl,356,62,0,2235, Min,7.97075998965247,7.97075998965247, Optimal,28.9944448471069
./solvers/juniper/JuniperLib/sfacloc1_4_90.stdout:DATA, sfacloc1_4_90.jl,324,30,0,495, Min,10.4574465317532,10.4574465317532, Optimal,5.22952103614807
./solvers/juniper/JuniperLib/sfacloc1_4_95.stdout:DATA, sfacloc1_4_95.jl,296,9,0,355, Min,11.2430013362128,11.2430013362128, Optimal,2.88624978065491
./solvers/juniper/JuniperLib/sfacloc2_2_80.stdout:DATA, sfacloc2_2_80.jl,247,92,0,2166, Min,13.2794985794259,13.2794985794259, Optimal,516.852136135101
./solvers/juniper/JuniperLib/sfacloc2_2_90.stdout:DATA, sfacloc2_2_90.jl,215,60,0,394, Min,18.5940978147575,18.5940978147575, Optimal,21.9341859817505
./solvers/juniper/JuniperLib/sfacloc2_2_95.stdout:DATA, sfacloc2_2_95.jl,187,39,0,240, Min,19.5775397449737,19.5775397449737, Optimal,6.58938407897949
./solvers/juniper/JuniperLib/sfacloc2_3_80.stdout:DATA, sfacloc2_3_80.jl,324,107,0,2269, Min, NaN,10.6570292105252, UserLimit,3600.25639915466
./solvers/juniper/JuniperLib/sfacloc2_3_90.stdout:DATA, sfacloc2_3_90.jl,292,75,0,497, Min,15.0944912295096,15.0944912295096, Optimal,147.772961854935
./solvers/juniper/JuniperLib/sfacloc2_3_95.stdout:DATA, sfacloc2_3_95.jl,264,54,0,343, Min,16.1511098697021,16.1511098697021, Optimal,94.695228099823
./solvers/juniper/JuniperLib/sfacloc2_4_80.stdout:DATA, sfacloc2_4_80.jl,401,122,0,2372, Min, NaN,6.55466844667857, UserLimit,3600.16557002068
./solvers/juniper/JuniperLib/sfacloc2_4_90.stdout:DATA, sfacloc2_4_90.jl,369,90,0,600, Min, NaN,11.6111959957299, UserLimit,3600.12277197838
./solvers/juniper/JuniperLib/sfacloc2_4_95.stdout:DATA, sfacloc2_4_95.jl,341,69,0,446, Min,14.2991686262403,14.2991686262403, Optimal,915.280987977982
./solvers/juniper/JuniperLib/SLay04H.stdout:DATA, SLay04H.jl,141,24,0,175, Min,9859.65961789695,9859.65961789695, Optimal,5.28094983100891
./solvers/juniper/JuniperLib/SLay04M.stdout:DATA, SLay04M.jl,45,24,0,55, Min,9859.65967588623,9859.65967588623, Optimal,1.40642499923706
./solvers/juniper/JuniperLib/SLay05H.stdout:DATA, SLay05H.jl,231,40,0,291, Min,22664.6785452351,22664.6785452351, Optimal,13.684897184372
./solvers/juniper/JuniperLib/SLay05M.stdout:DATA, SLay05M.jl,71,40,0,91, Min,22664.6786068303,22664.6786068303, Optimal,2.70816397666931
./solvers/juniper/JuniperLib/SLay06H.stdout:DATA, SLay06H.jl,343,60,0,436, Min,32757.0200306416,32757.0200306416, Optimal,25.1064009666443
./solvers/juniper/JuniperLib/SLay06M.stdout:DATA, SLay06M.jl,103,60,0,136, Min,32757.0201127132,32757.0201127132, Optimal,4.51403403282166
./solvers/juniper/JuniperLib/SLay07H.stdout:DATA, SLay07H.jl,477,84,0,610, Min,64748.8251107117,64748.8251107116, Optimal,56.1706509590149
./solvers/juniper/JuniperLib/SLay07M.stdout:DATA, SLay07M.jl,141,84,0,190, Min,64748.8251966711,64748.8251966711, Optimal,12.9487159252167
./solvers/juniper/JuniperLib/SLay08H.stdout:DATA, SLay08H.jl,633,112,0,813, Min,84960.2121577322,84960.2121577322, Optimal,88.4948110580444
./solvers/juniper/JuniperLib/SLay08M.stdout:DATA, SLay08M.jl,185,112,0,253, Min,84960.2122879437,84960.2122879437, Optimal,18.6846661567688
./solvers/juniper/JuniperLib/SLay09H.stdout:DATA, SLay09H.jl,811,144,0,1045, Min,107805.752579328,107805.752579328, Optimal,178.421545028687
./solvers/juniper/JuniperLib/SLay09M.stdout:DATA, SLay09M.jl,235,144,0,325, Min,107805.75275965,107805.75275965, Optimal,37.3012578487396
./solvers/juniper/JuniperLib/SLay10H.stdout:DATA, SLay10H.jl,1011,180,0,1306, Min,130377.703835856,128685.095007544, UserLimit,3600.00778412819
./solvers/juniper/JuniperLib/SLay10M.stdout:DATA, SLay10M.jl,291,180,0,406, Min,129579.8835028,129579.8835028, Optimal,1845.12389802933
./solvers/juniper/JuniperLib/space25.stdout:DATA, space25.jl,894,750,0,236, Min,484.328643713756,484.328643713756, Optimal,122.831547021866
./solvers/juniper/JuniperLib/space25a.stdout:DATA, space25a.jl,384,240,0,202, Min,484.328642787551,484.30131716016, Optimal,28.7444128990173
./solvers/juniper/JuniperLib/space960.stdout:DATA, space960.jl,5538,0,960,6498, Min, NaN,7625850.51523856, UserLimit,3600.80480098724
./solvers/juniper/JuniperLib/spectra2.stdout:DATA, spectra2.jl,70,30,0,73, Min,13.978305912837,13.978305912837, Optimal,2.78781700134277
./solvers/juniper/JuniperLib/squfl010-025.stdout:DATA, squfl010-025.jl,261,10,0,276, Min,214.110936831598,214.110936831598, Optimal,6.2435519695282
./solvers/juniper/JuniperLib/squfl010-025persp.stdout:DATA, squfl010-025persp.jl,511,10,0,526, Min,214.110870759196,214.110870759196, Optimal,2.96099901199341
./solvers/juniper/JuniperLib/squfl010-040.stdout:DATA, squfl010-040.jl,411,10,0,441, Min,240.59850970469,240.59850970469, Optimal,4.39984393119812
./solvers/juniper/JuniperLib/squfl010-040persp.stdout:DATA, squfl010-040persp.jl,811,10,0,841, Min,240.59839848253,240.59839848253, Optimal,3.0928430557251
./solvers/juniper/JuniperLib/squfl010-080.stdout:DATA, squfl010-080.jl,811,10,0,881, Min,509.705990659537,509.705990659537, Optimal,41.8712599277496
./solvers/juniper/JuniperLib/squfl010-080persp.stdout:DATA, squfl010-080persp.jl,1611,10,0,1681, Min,509.70577348259,509.70577348259, Optimal,6.80252408981323
./solvers/juniper/JuniperLib/squfl015-060.stdout:DATA, squfl015-060.jl,916,15,0,961, Min,366.621771206999,366.621771206999, Optimal,29.7605760097504
./solvers/juniper/JuniperLib/squfl015-060persp.stdout:DATA, squfl015-060persp.jl,1816,15,0,1861, Min,379.683616601123,379.683616601123, Optimal,28.9452390670776
./solvers/juniper/JuniperLib/squfl015-080.stdout:DATA, squfl015-080.jl,1216,15,0,1281, Min,402.488485537744,402.455317038849, Optimal,263.377230882645
./solvers/juniper/JuniperLib/squfl015-080persp.stdout:DATA, squfl015-080persp.jl,2416,15,0,2481, Min,402.488191849619,402.488191849619, Optimal,24.7410690784454
./solvers/juniper/JuniperLib/squfl020-040.stdout:DATA, squfl020-040.jl,821,20,0,841, Min,209.25484651852,209.25484651852, Optimal,51.4910709857941
./solvers/juniper/JuniperLib/squfl020-040persp.stdout:DATA, squfl020-040persp.jl,1621,20,0,1641, Min,209.254626520857,209.254626520857, Optimal,27.9790761470795
./solvers/juniper/JuniperLib/squfl020-050.stdout:DATA, squfl020-050.jl,1021,20,0,1051, Min,230.202115019019,230.18804588755, Optimal,208.825741052628
./solvers/juniper/JuniperLib/squfl020-050persp.stdout:DATA, squfl020-050persp.jl,2021,20,0,2051, Min,232.766411617218,232.766411617218, Optimal,31.0204389095306
./solvers/juniper/JuniperLib/squfl020-150.stdout:DATA, squfl020-150.jl,3021,20,0,3151, Min,562.068967175204,551.221799756178, UserLimit,3603.69688796997
./solvers/juniper/JuniperLib/squfl020-150persp.stdout:DATA, squfl020-150persp.jl,6021,20,0,6151, Min,557.847815644335,557.847815644335, Optimal,110.028338909149
./solvers/juniper/JuniperLib/squfl025-025.stdout:DATA, squfl025-025.jl,651,25,0,651, Min,168.807178356883,168.807178356883, Optimal,67.0049629211426
./solvers/juniper/JuniperLib/squfl025-025persp.stdout:DATA, squfl025-025persp.jl,1276,25,0,1276, Min,168.807022305473,168.807022305473, Optimal,41.974288225174
./solvers/juniper/JuniperLib/squfl025-030.stdout:DATA, squfl025-030.jl,776,25,0,781, Min,205.501594142469,205.501594142469, Optimal,108.018344163895
./solvers/juniper/JuniperLib/squfl025-030persp.stdout:DATA, squfl025-030persp.jl,1526,25,0,1531, Min,205.501409198719,205.501409198719, Optimal,42.6212458610535
./solvers/juniper/JuniperLib/squfl025-040.stdout:DATA, squfl025-040.jl,1026,25,0,1041, Min,197.333834306573,197.317230939936, Optimal,918.690540075302
./solvers/juniper/JuniperLib/squfl025-040persp.stdout:DATA, squfl025-040persp.jl,2026,25,0,2041, Min,198.907630474626,198.907630474626, Optimal,76.0502469539642
./solvers/juniper/JuniperLib/squfl030-100.stdout:DATA, squfl030-100.jl,3031,30,0,3101, Min, NaN,346.709666288111, UserLimit,3600.00043296814
./solvers/juniper/JuniperLib/squfl030-100persp.stdout:DATA, squfl030-100persp.jl,6031,30,0,6101, Min,363.093011320611,363.093011320611, Optimal,560.647712945938
./solvers/juniper/JuniperLib/squfl030-150.stdout:DATA, squfl030-150.jl,4531,30,0,4651, Min, NaN,382.200925708275, UserLimit,3600.30473613739
./solvers/juniper/JuniperLib/squfl030-150persp.stdout:DATA, squfl030-150persp.jl,9031,30,0,9151, Min,430.575300088563,430.535221068959, Optimal,633.61792588234
./solvers/juniper/JuniperLib/squfl040-080.stdout:DATA, squfl040-080.jl,3241,40,0,3281, Min, NaN,255.039374987225, UserLimit,3600.21305394173
./solvers/juniper/JuniperLib/squfl040-080persp.stdout:DATA, squfl040-080persp.jl,6441,40,0,6481, Min,263.898255852631,263.898255852631, Optimal,775.174466848373
./solvers/juniper/JuniperLib/sssd08-04.stdout:DATA, sssd08-04.jl,61,44,0,41, Min,182022.549050207,182011.266886969, Optimal,13.3859000205994
